,n_per_pol,sim_num,MSE,IOU,min_dosage,best_pol_diff,"(0, 0, 0)","(0, 0, 1)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 1, 0)","(1, 1, 1)"
261,500,61,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
262,500,62,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
263,500,63,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
264,500,64,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
265,500,65,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
266,500,66,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
267,500,67,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
268,500,68,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
269,500,69,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
270,500,70,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
271,500,71,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
272,500,72,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
273,500,73,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
274,500,74,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
275,500,75,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
276,500,76,1.1208635724016565,0.6666666666666666,True,-0.0019305456826894662,1,0,0,0,0,1,0,0
