,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff
135,100,35,1.3696809233570852,1.8877334895244773,0.0,False,0.8194743383260805
136,100,36,1.255465502322551,1.7762705516276212,0.0,False,0.7919495069492966
137,100,37,1.3452228322356152,1.8772331217278388,0.0,False,0.6798971050777638
138,100,38,1.3800917751882644,1.9013430351231098,0.0,False,0.7874874006515471
139,100,39,1.3615567869360456,1.8892589440570804,0.0,False,0.7229784287896521
140,100,40,1.3393207281175556,1.8648323972670153,0.0,False,0.7448833085054023
141,100,41,1.26929010299946,1.7838599812613287,0.0,False,0.8543012173813151
142,100,42,1.2785464637985406,1.7961184506033523,0.0,False,0.8242801319518849
143,100,43,1.278829565228296,1.799960464635053,0.0,False,0.7886910059324279
144,100,44,1.355273448165307,1.8663107394677243,0.0,False,0.88962708697583
145,100,45,1.4166951643200418,1.9457842069082152,0.0,False,0.7091095741182674
146,100,46,1.3620645665494444,1.8780284666117755,0.0,False,0.8403609993766903
147,100,47,1.415180316879193,1.934783975445224,0.0,False,0.803963414339691
148,100,48,1.3923411683421452,1.8932339091101658,0.0,False,0.991072592319794
149,100,49,1.3237647729694353,1.849746858534103,0.0,False,0.7401791443533217
150,100,50,1.3509293725889822,1.8711178585015023,0.0,False,0.7981151408747982
151,100,51,1.3629441721713025,1.891081685535664,0.0,False,0.7186248663563859
152,100,52,1.3178466634514143,1.8194330967330332,0.0,False,0.9841356671838133
153,100,53,1.3718831142208274,1.8941324600373992,0.0,False,0.777506541834283
154,100,54,1.4309134134811972,1.9453299255697083,0.0,False,0.8558348791148891
155,100,55,1.286153923331689,1.811817337270854,0.0,False,0.7433658606083515
156,100,56,1.36071319514798,1.8842846769624284,0.0,False,0.7642851818555156
157,100,57,1.3376343330297369,1.8500617011002698,0.0,False,0.8757263192946692
158,100,58,1.3347803924206016,1.8572457861035434,0.0,False,0.7753460631705815
159,100,59,1.3749142919480994,1.8896354953655505,0.0,False,0.85278796582549
160,100,60,1.358870720662267,1.8900648370725661,0.0,False,0.6880588358970101
161,100,61,1.3309070609003042,1.857626406555081,0.0,False,0.7328065434522344
162,100,62,1.3385053541368845,1.8624009498508165,0.0,False,0.7610440428606804
163,100,63,1.399677063029481,1.9166182755067718,0.0,False,0.8305878752270912
