,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff,"(0, 0, 0)","(0, 0, 1)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 1, 0)","(1, 1, 1)"
246,1000,46,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
247,1000,47,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
248,1000,48,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
249,1000,49,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
250,1000,50,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
251,1000,51,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
252,1000,52,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
253,1000,53,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
254,1000,54,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
255,1000,55,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
256,1000,56,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
257,1000,57,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
258,1000,58,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
259,1000,59,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
260,1000,60,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
261,1000,61,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
262,1000,62,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
263,1000,63,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
264,1000,64,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
265,1000,65,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
266,1000,66,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
267,1000,67,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
268,1000,68,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
269,1000,69,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
270,1000,70,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
271,1000,71,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
272,1000,72,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
273,1000,73,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
274,1000,74,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
275,1000,75,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
276,1000,76,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
277,1000,77,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
278,1000,78,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
279,1000,79,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
280,1000,80,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
281,1000,81,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
282,1000,82,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
283,1000,83,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
284,1000,84,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
285,1000,85,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
286,1000,86,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
287,1000,87,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
288,1000,88,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
289,1000,89,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
290,1000,90,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
291,1000,91,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
292,1000,92,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
293,1000,93,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
294,1000,94,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
295,1000,95,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
296,1000,96,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
297,1000,97,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
298,1000,98,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
299,1000,99,1.8011200770030251,2.5636733293177456,0.0,False,1.0298954979443251,0,0,0,0,0,0,0,1
300,5000,0,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
301,5000,1,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
302,5000,2,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
303,5000,3,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
304,5000,4,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
305,5000,5,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
306,5000,6,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
307,5000,7,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
308,5000,8,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
309,5000,9,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
310,5000,10,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
311,5000,11,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
312,5000,12,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
313,5000,13,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
314,5000,14,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
315,5000,15,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
316,5000,16,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
317,5000,17,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
318,5000,18,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
319,5000,19,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
320,5000,20,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
321,5000,21,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
322,5000,22,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
323,5000,23,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
324,5000,24,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
325,5000,25,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
326,5000,26,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
327,5000,27,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
328,5000,28,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
329,5000,29,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
330,5000,30,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
331,5000,31,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
332,5000,32,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
333,5000,33,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
334,5000,34,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
335,5000,35,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
336,5000,36,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
337,5000,37,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
338,5000,38,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
339,5000,39,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
340,5000,40,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
341,5000,41,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
342,5000,42,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
343,5000,43,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
344,5000,44,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
345,5000,45,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
346,5000,46,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
347,5000,47,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
348,5000,48,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
349,5000,49,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
350,5000,50,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
351,5000,51,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
352,5000,52,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
353,5000,53,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
354,5000,54,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
355,5000,55,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
356,5000,56,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
357,5000,57,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
358,5000,58,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
359,5000,59,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
360,5000,60,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
361,5000,61,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
362,5000,62,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
363,5000,63,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
364,5000,64,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
365,5000,65,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
366,5000,66,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
367,5000,67,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
368,5000,68,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
369,5000,69,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
370,5000,70,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
371,5000,71,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
372,5000,72,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
373,5000,73,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
374,5000,74,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
375,5000,75,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
376,5000,76,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
377,5000,77,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
378,5000,78,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
379,5000,79,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
380,5000,80,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
381,5000,81,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
382,5000,82,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
383,5000,83,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
384,5000,84,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
385,5000,85,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
386,5000,86,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
387,5000,87,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
388,5000,88,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
389,5000,89,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
390,5000,90,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
391,5000,91,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
392,5000,92,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
393,5000,93,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
394,5000,94,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
395,5000,95,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
396,5000,96,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
397,5000,97,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
398,5000,98,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
399,5000,99,1.79224264451475,2.5542942043859114,0.0,False,1.0217363832167252,0,0,0,0,0,1,0,0
