,n_per_pol,sim_num,MSE,L1_loss,IOU,min_dosage,best_pol_diff,"(0, 0, 0)","(0, 0, 1)","(0, 1, 0)","(0, 1, 1)","(1, 0, 0)","(1, 0, 1)","(1, 1, 0)","(1, 1, 1)"
166,100,66,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
167,100,67,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
168,100,68,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
169,100,69,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
170,100,70,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
171,100,71,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
172,100,72,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
173,100,73,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
174,100,74,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
175,100,75,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
176,100,76,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
177,100,77,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
178,100,78,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
179,100,79,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
180,100,80,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
181,100,81,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
182,100,82,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
183,100,83,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
184,100,84,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
185,100,85,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
186,100,86,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
187,100,87,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
188,100,88,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
189,100,89,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
190,100,90,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
191,100,91,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
192,100,92,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
193,100,93,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
194,100,94,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
195,100,95,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
196,100,96,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
197,100,97,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
198,100,98,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
199,100,99,1.9177212690833891,2.7765924662678874,0.0,False,0.6551987613555199,0,0,0,0,0,0,0,1
200,500,0,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
201,500,1,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
202,500,2,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
203,500,3,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
204,500,4,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
205,500,5,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
206,500,6,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
207,500,7,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
208,500,8,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
209,500,9,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
210,500,10,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
211,500,11,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
212,500,12,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
213,500,13,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
214,500,14,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
215,500,15,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
216,500,16,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
217,500,17,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
218,500,18,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
219,500,19,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
220,500,20,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
221,500,21,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
222,500,22,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
223,500,23,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
224,500,24,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
225,500,25,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
226,500,26,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
227,500,27,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
228,500,28,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
229,500,29,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
230,500,30,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
231,500,31,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
232,500,32,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
233,500,33,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
234,500,34,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
235,500,35,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
236,500,36,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
237,500,37,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
238,500,38,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
239,500,39,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
240,500,40,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
241,500,41,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
242,500,42,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
243,500,43,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
244,500,44,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
245,500,45,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
246,500,46,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
247,500,47,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
248,500,48,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
249,500,49,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
250,500,50,1.9205767576744832,2.771197636091172,0.0,False,0.6402795524088654,0,0,0,0,0,0,0,1
